,ID,ID_LOCALITY,ID_MUNICIPALITY,UC_COL_ID_05,UC_COL_ID_03,UC_COL_ID_01
57482,2212601420,1,110,TR,22,221260
57483,2212601460,1,110,TR,22,221260
57484,2212601520,1,110,TR,22,221260
57485,2212601540,1,110,TR,22,221260
57486,2212601560,1,110,TR,22,221260
57487,2212601570,1,110,TR,22,221260
57488,2212601590,1,110,TR,22,221260
57489,2212601600,1,110,TR,22,221260
57490,2212601660,1,110,TR,22,221260
57491,2212601662,1,110,TR,22,221260
57492,2212601664,1,110,TR,22,221260
57493,2212601710,1,110,TR,22,221260
57494,3202170540,1,113,TR,32,320217
57495,3202170560,1,113,TR,32,320217
57496,3202170570,1,113,TR,32,320217
57497,3202170580,1,113,TR,32,320217
57498,3202170600,1,113,TR,32,320217
57499,3202170610,1,113,TG,32,320217
57500,3202170615,1,113,TR,32,320217
57501,3202170620,1,113,TR,32,320217
57502,3204423740,1,113,TR,32,320442
57503,3204423745,1,113,TR,32,320442
57504,3204423750,1,113,TR,32,320442
57505,3204423755,1,113,TR,32,320442
57506,3204423760,1,113,TG,32,320442
57507,3204423780,1,113,TG,32,320442
57508,3204423790,1,113,TG,32,320442
57509,3204423795,1,113,TG,32,320442
57510,3204423798,1,113,TG,32,320442
57511,3204700200,1,113,TG,32,320470
57512,3204700220,1,113,TR,32,320470
57513,6600121240,1,103,TR,66,660012
57514,6600121245,1,103,TR,66,660012
57515,6600121260,1,103,TR,66,660012
57516,6600121280,1,103,TR,66,660012
57517,6600121320,1,103,TR,66,660012
57518,6600122540,1,103,TR,66,660012
57519,6600122580,1,103,TR,66,660012
57520,6600122710,1,103,TG,66,660012
57521,6600122980,1,103,TG,66,660012
57522,6605100258,1,103,TG,66,660510
57523,6605100260,1,103,TR,66,660510
57524,6605100266,1,103,TR,66,660510
57525,6605100268,1,103,TR,66,660510
57526,6605100270,1,103,TR,66,660510
57527,6605100280,1,103,TR,66,660510
57528,6605100300,1,103,TG,66,660510
57529,6605100301,1,103,TR,66,660510
57530,6605100302,1,103,TR,66,660510
57531,2208608100,1,110,TR,22,220860
57532,2208608120,1,110,TR,22,220860
57533,2208608140,1,110,TG,22,220860
57534,2208608160,1,110,TR,22,220860
57535,2208608170,1,110,TR,22,220860
57536,2208608180,1,110,TR,22,220860
57537,2209000978,1,110,TG,22,220900
57538,2209000980,1,110,TR,22,220900
57539,2209000982,1,110,TG,22,220900
57540,2209001015,1,110,TR,22,220900
57541,2209001016,1,110,TG,22,220900
57542,2209001017,1,110,TR,22,220900
57543,2209001018,1,110,TR,22,220900
57544,2209001019,1,110,TR,22,220900
57545,2209001021,1,110,TR,22,220900
57546,2209001023,1,110,TR,22,220900
57547,2209001090,1,110,TR,22,220900
57548,2209001100,1,110,TR,22,220900
57549,2209001120,1,110,TR,22,220900
57550,2209001160,1,110,TR,22,220900
57551,2209001180,1,110,TR,22,220900
57552,2209001182,1,110,TR,22,220900
57553,2209001184,1,110,TR,22,220900
57554,2209001186,1,110,TR,22,220900
57555,2209001188,1,110,TG,22,220900
57556,2212601030,1,110,TR,22,221260
57557,2212601060,1,110,TR,22,221260
57558,2205928020,1,110,TR,22,220592
57559,4602001220,1,103,TR,46,460200
57560,4653580015,1,103,TR,46,465358
57561,8665204940,3,303,TR,86,866520
57562,4653560820,1,103,TR,46,465356
57563,2406422219,1,106,TR,24,240642
57564,3204460460,1,113,TR,32,320446
57565,8625520630,3,303,TR,86,862552
57566,4503880672,1,118,TR,45,450388
57567,6600271040,1,103,TG,66,660027
57568,6600122720,1,103,TG,66,660012
57569,6008503870,1,111,TR,60,600850
57570,6803630420,1,103,TR,68,680363
57571,4611200840,1,103,TR,46,461120
57572,7001931240,1,103,TR,70,700193
57573,4002110020,1,101,TR,40,400211
57574,4013060365,1,101,TR,40,401306
57575,4013510300,1,101,TG,40,401351
57576,4013520100,1,101,TR,40,401352
57577,4013550240,1,101,TR,40,401355
57578,4013570260,1,101,TG,40,401357
57579,4013570440,1,101,TR,40,401357
57580,4013590240,1,101,TR,40,401359
57581,6405400610,1,113,TR,64,640540
57582,4013600700,1,101,TR,40,401360
57583,4013630260,1,101,TR,40,401363
57584,4013710080,1,101,TR,40,401371
57585,4013720060,1,101,TR,40,401372
57586,4013750340,1,101,TR,40,401375
57587,4013750370,1,101,TG,40,401375
57588,4013750580,1,101,TG,40,401375
57589,4013780060,1,101,TR,40,401378
57590,4013780640,1,101,TR,40,401378
57591,4013800100,1,101,TR,40,401380
57592,8011270420,1,109,TRH,80,801127
57593,4000950955,1,101,TR,40,400095
57594,4002200220,1,101,TR,40,400220
57595,7603322660,1,101,CS,76,760332
57596,6822000364,1,103,TR,68,682200
57597,3605850380,1,103,TR,36,360585
57598,4013750500,1,101,TR,40,401375
57599,4013460060,1,101,TR,40,401346
57600,4013460020,1,101,TR,40,401346
57601,7416101790,1,115,TG,74,741610
57602,4013750380,1,101,TR,40,401375
57603,0303800120,1,101,TG,03,030380
57604,0400900140,1,101,TG,04,040090
57605,0401700320,1,101,TG,04,040170
57606,0402901300,1,101,TG,04,040290
57607,0500300730,1,101,TG,05,050030
57608,0500300750,1,101,TG,05,050030
57609,0500400010,1,101,TG,05,050040
57610,0605000102,1,101,TMT,06,060500
57611,6002180920,1,111,TR,60,600218
57612,3820648660,1,102,TR,38,382064
57613,0609300008,1,101,TG,06,060930
57614,0105301100,1,101,TR,01,010530
57615,8208021040,4,404,TR,82,820802
57616,4817620150,1,101,TR,48,481762
57617,5606100260,1,101,TR,56,560610
57618,4503090600,1,118,TR,45,450309
57619,5605001180,1,101,TR,56,560500
57620,5607050500,1,101,TR,56,560705
57621,4012910100,1,101,TR,40,401291
57622,4012170360,1,101,TR,40,401217
57623,4012820180,1,101,TR,40,401282
57624,4013060364,1,101,TR,40,401306
57625,4013060363,1,101,TR,40,401306
57626,4013060362,1,101,TR,40,401306
57627,4013060361,1,101,TR,40,401306
57628,8017144072,1,109,TR,80,801714
57629,8017144074,1,109,TR,80,801714
57630,8017144076,1,109,TR,80,801714
57631,8801421300,1,107,TR,88,880142
57632,3601390160,1,103,TR,36,360139
57633,6600160630,1,103,TR,66,660016
57634,1820260362,1,108,TR,18,182026
57635,1820260340,1,108,TR,18,182026
57636,1805560915,1,108,TR,18,180556
57637,1818041280,1,108,TR,18,181804
57638,1821643120,1,108,TR,18,182164
57639,1800560620,1,108,TR,18,180056
57640,1815540125,1,108,TR,18,181554
57641,6803900040,1,103,TR,68,680390
57642,6840641240,1,103,TR,68,684064
57643,8208180210,4,404,TR,82,820818
57644,8401004700,4,403,TR,84,840100
57645,6203440080,4,408,TR,62,620344
57646,6008000260,1,111,TR,60,600800
57647,3411880458,1,118,TR,34,341188
57648,8647000420,3,303,TR,86,864700
57649,3402623690,1,118,TG,34,340262
57650,3401940270,1,118,TR,34,340194
57651,8605080275,3,303,TR,86,860508
57652,2213400740,1,110,TG,22,221340
57653,7601140160,1,101,TR,76,760114
57654,3413003461,1,118,TR,34,341300
57655,6840500530,1,103,TR,68,684050
57656,7806020920,1,114,TR,78,780602
57657,8628101143,3,303,TR,86,862810
57658,2209001090,1,110,TR,22,220900
57659,6830720540,1,103,TR,68,683072
57660,8620000960,3,303,TR,86,862000
57661,8620001080,3,303,TR,86,862000
57662,8620001100,3,303,TR,86,862000
57663,8620001120,3,303,TR,86,862000
57664,8620001140,3,303,TR,86,862000
57665,8620001160,3,303,TR,86,862000
57666,8620001180,3,303,TR,86,862000
57667,8620001200,3,303,TR,86,862000
57668,8620001220,3,303,TR,86,862000
57669,8620001240,3,303,TR,86,862000
57670,8620001260,3,303,TR,86,862000
57671,8620001280,3,303,TR,86,862000
57672,8620001300,3,303,TR,86,862000
57673,8620001320,3,303,TR,86,862000
57674,8620001400,3,303,TR,86,862000
57675,8620001420,3,303,TR,86,862000
57676,8620001440,3,303,TR,86,862000
57677,8620505420,3,303,TR,86,862050
57678,8620505470,3,303,TR,86,862050
57679,8620505472,3,303,TR,86,862050
57680,8620505480,3,303,TR,86,862050
57681,8620505500,3,303,CS,86,862050
57682,8620505520,3,303,CS,86,862050
57683,7601020010,1,101,TR,76,760102
57684,7601020013,1,101,TG,76,760102
57685,7601020020,1,101,TR,76,760102
57686,7601050018,1,101,TR,76,760105
57687,7601050020,1,101,TR,76,760105
57688,7601050100,1,101,TR,76,760105
57689,7601050110,1,101,TR,76,760105
57690,7601050120,1,101,TR,76,760105
57691,7601050140,1,101,TG,76,760105
57692,7601080630,1,101,TR,76,760108
57693,7601080640,1,101,CS,76,760108
57694,7601080693,1,101,TG,76,760108
57695,7601080694,1,101,CS,76,760108
57696,7601080699,1,101,TG,76,760108
57697,7601080700,1,101,TR,76,760108
57698,7601080720,1,101,TR,76,760108
57699,7601080740,1,101,TR,76,760108
57700,7601080760,1,101,TR,76,760108
57701,7601080770,1,101,TR,76,760108
57702,7601080780,1,101,TR,76,760108
57703,7601080790,1,101,TR,76,760108
57704,0703400120,1,101,TR,07,070340
57705,7601010480,1,101,TR,76,760101
57706,7601010482,1,101,TG,76,760101
57707,7601010516,1,101,TR,76,760101
57708,7601010518,1,101,TR,76,760101
57709,7601010520,1,101,TR,76,760101
57710,7601080400,1,101,TR,76,760108
57711,7601080410,1,101,TR,76,760108
57712,7601080412,1,101,TR,76,760108
57713,7601080413,1,101,TR,76,760108
57714,7601080415,1,101,TR,76,760108
57715,7601080416,1,101,TR,76,760108
57716,7601080420,1,101,TR,76,760108
57717,7601080480,1,101,TG,76,760108
57718,7601080485,1,101,TR,76,760108
57719,7601080510,1,101,TR,76,760108
57720,7601080520,1,101,TR,76,760108
57721,7601080540,1,101,TG,76,760108
57722,7601080550,1,101,TG,76,760108
57723,7601080580,1,101,TR,76,760108
57724,7601080620,1,101,TR,76,760108
57725,7601080440,1,101,TG,76,760108
57726,3605000060,1,103,TR,36,360500
57727,6600483920,1,103,TR,66,660048
57728,2807205840,4,401,TG,28,280720
57729,2604380030,4,402,TR,26,260438
57730,2616805800,4,402,TR,26,261680
57731,2617402010,4,402,TR,26,261740
57732,7601050220,1,101,TG,76,760105
57733,7601050300,1,101,TR,76,760105
57734,7601050240,1,101,TR,76,760105
57735,8664000110,3,303,TR,86,866400
57736,8600340020,3,303,TG,86,860034
57737,7000052206,1,103,TR,70,700005
57738,7000052202,1,103,TR,70,700005
57739,3604111890,1,103,TR,36,360411
57740,3604111876,1,103,TR,36,360411
57741,3402101700,1,118,TR,34,340210
57742,0610200150,1,101,TG,06,061020
57743,0613600040,1,101,TG,06,061360
57744,0701200350,1,101,TG,07,070120
57745,0702200200,1,101,TG,07,070220
57746,0702300160,1,101,TG,07,070230
57747,0702300220,1,101,TG,07,070230
57748,2202280420,1,110,TR,22,220228
57749,3600140560,1,103,TR,36,360014
57750,8012193664,1,109,TR,80,801219
57751,8012780100,1,109,TR,80,801278
57752,8017186140,1,109,TR,80,801718
57753,8017186170,1,109,TR,80,801718
57754,8017186190,1,109,TR,80,801718
57755,8017186380,1,109,TR,80,801718
57756,8017186430,1,109,TRH,80,801718
57757,8017270120,1,109,TR,80,801727
57758,8017270260,1,109,TR,80,801727
57759,8017270390,1,109,TR,80,801727
57760,8017270480,1,109,TRH,80,801727
57761,8017270500,1,109,TR,80,801727
57762,8017340282,1,109,TR,80,801734
57763,8017344144,1,109,TR,80,801734
57764,8017382960,1,109,TR,80,801738
57765,8018418860,1,109,TR,80,801841
57766,8018460998,1,109,TR,80,801846
57767,8018480540,1,109,TR,80,801848
57768,8018481364,1,109,TR,80,801848
57769,8018562502,1,109,TR,80,801856
57770,8018562708,1,109,TR,80,801856
57771,8018562808,1,109,TR,80,801856
57772,8018562900,1,109,TR,80,801856
57773,8018563420,1,109,TR,80,801856
57774,8018565140,1,109,TR,80,801856
57775,8018565260,1,109,TR,80,801856
57776,8018601920,1,109,TR,80,801860
57777,8018601980,1,109,TR,80,801860
57778,8018602200,1,109,TR,80,801860
57779,8018602400,1,109,TR,80,801860
57780,8018602460,1,109,TR,80,801860
57781,8018602562,1,109,TR,80,801860
57782,8018602595,1,109,TR,80,801860
57783,8018602605,1,109,TR,80,801860
57784,8018602608,1,109,TR,80,801860
57785,8802003720,1,107,TR,88,880200
57786,8802003780,1,107,TR,88,880200
57787,8805000404,1,107,TG,88,880500
57788,8806202080,1,107,TG,88,880620
57789,8810320170,1,107,TR,88,881032
57790,8810340160,1,107,TR,88,881034
57791,8815400202,1,107,TG,88,881540
57792,8815400204,1,107,TR,88,881540
57793,8815410520,1,107,TR,88,881541
57794,8830072680,1,107,TR,88,883007
57795,8830074040,1,107,TR,88,883007
57796,8830100500,1,107,TG,88,883010
57797,3815324354,1,102,TR,38,381532
57798,3815480140,1,102,TR,38,381548
57799,3815540220,1,102,TR,38,381554
57800,3815540320,1,102,TR,38,381554
57801,3815540322,1,102,TR,38,381554
57802,3815540327,1,102,TR,38,381554
57803,3815540401,1,102,TR,38,381554
57804,3815540460,1,102,TR,38,381554
57805,3815540500,1,102,TR,38,381554
57806,3815540750,1,102,TR,38,381554
57807,3816740311,1,102,TR,38,381674
57808,3816741370,1,102,TR,38,381674
57809,3816741400,1,102,TR,38,381674
57810,3816741440,1,102,TR,38,381674
57811,3816741478,1,102,TR,38,381674
57812,3816741498,1,102,TR,38,381674
57813,3816742030,1,102,TR,38,381674
57814,1007250580,1,101,TR,10,100725
57815,1007260720,1,101,TR,10,100726
57816,7600950420,1,101,TR,76,760095
57817,7600520172,1,101,TR,76,760052
57818,3817841500,1,102,TR,38,381784
57819,3820181160,1,102,TR,38,382018
57820,4805140900,1,101,TR,48,480514
57821,4803100780,1,101,TR,48,480310
57822,4805020100,1,101,TR,48,480502
57823,4805091280,1,101,TR,48,480509
57824,4805290610,1,101,TR,48,480529
57825,4805300322,1,101,TR,48,480530
57826,4805640300,1,101,TR,48,480564
57827,4805640540,1,101,TR,48,480564
57828,4805640940,1,101,TR,48,480564
57829,4805670280,1,101,TR,48,480567
57830,4805690340,1,101,TR,48,480569
57831,4805700340,1,101,TR,48,480570
57832,4805800160,1,101,TR,48,480580
57833,4806000520,1,101,TR,48,480600
57834,4806180160,1,101,TR,48,480618
57835,4806240398,1,101,TR,48,480624
57836,4806260620,1,101,TR,48,480626
57837,4806270480,1,101,TR,48,480627
57838,4806280280,1,101,TR,48,480628
57839,4806300090,1,101,TR,48,480630
57840,4806390600,1,101,TR,48,480639
57841,4806530120,1,101,TG,48,480653
57842,4806530310,1,101,TR,48,480653
57843,4806550260,1,101,TR,48,480655
57844,4806561060,1,101,TR,48,480656
57845,4806610360,1,101,TR,48,480661
57846,4806610380,1,101,TR,48,480661
57847,4806820660,1,101,TR,48,480682
57848,3810703834,1,102,TR,38,381070
57849,3810706740,1,102,TR,38,381070
57850,3810706760,1,102,TR,38,381070
57851,3811803380,1,102,TR,38,381180
57852,3811804730,1,102,TR,38,381180
57853,3811804754,1,102,TR,38,381180
57854,3811804820,1,102,TR,38,381180
57855,3811805006,1,102,TR,38,381180
57856,3811805200,1,102,TR,38,381180
57857,3811805280,1,102,TR,38,381180
57858,3811805320,1,102,TR,38,381180
57859,3811806600,1,102,TR,38,381180
57860,3812003370,1,102,TR,38,381200
57861,3812003480,1,102,TR,38,381200
57862,3812005100,1,102,TR,38,381200
57863,3812005360,1,102,TR,38,381200
57864,3812005502,1,102,TR,38,381200
57865,3812005800,1,102,TG,38,381200
57866,3812005822,1,102,TR,38,381200
57867,3812005824,1,102,TR,38,381200
57868,3812005860,1,102,TR,38,381200
57869,3812005918,1,102,TR,38,381200
57870,3812005958,1,102,TR,38,381200
57871,3812006200,1,102,TR,38,381200
57872,3812006790,1,102,TR,38,381200
57873,3812006810,1,102,TR,38,381200
57874,3812006812,1,102,TR,38,381200
57875,3812041960,1,102,TR,38,381204
57876,3813501230,1,102,TR,38,381350
57877,3813501250,1,102,TR,38,381350
57878,3813501304,1,102,TR,38,381350
57879,3813501315,1,102,TR,38,381350
57880,3813501318,1,102,TRH,38,381350
57881,3813501320,1,102,TR,38,381350
57882,3813501380,1,102,TR,38,381350
57883,3813501386,1,102,TR,38,381350
57884,3813501450,1,102,TR,38,381350
57885,3813501980,1,102,TR,38,381350
57886,3813501840,1,102,TR,38,381350
57887,3813501880,1,102,TR,38,381350
57888,3813501960,1,102,TR,38,381350
57889,3813700678,1,102,TR,38,381370
57890,3813701346,1,102,TR,38,381370
57891,3813701370,1,102,TR,38,381370
57892,3813701380,1,102,TR,38,381370
57893,3813701980,1,102,TR,38,381370
57894,3813702240,1,102,TR,38,381370
57895,3813702470,1,102,TR,38,381370
57896,3813703046,1,102,TR,38,381370
57897,3813704200,1,102,TR,38,381370
57898,3813706060,1,102,TR,38,381370
57899,3813706260,1,102,TR,38,381370
57900,3813720555,1,102,TR,38,381372
57901,3813720560,1,102,TR,38,381372
57902,3813741486,1,102,TR,38,381374
57903,3808180180,1,102,TR,38,380818
57904,3808180200,1,102,TR,38,380818
57905,3808180360,1,102,TR,38,380818
57906,3808180600,1,102,TR,38,380818
57907,3808180660,1,102,TR,38,380818
57908,3808190420,1,102,TR,38,380819
57909,3808190440,1,102,TR,38,380819
57910,3808190460,1,102,TR,38,380819
57911,3808202880,1,102,TR,38,380820
57912,3808210160,1,102,TR,38,380821
57913,3808210180,1,102,TR,38,380821
57914,3808210820,1,102,TR,38,380821
57915,3808210930,1,102,TR,38,380821
57916,3808211010,1,102,TR,38,380821
57917,3808211020,1,102,TR,38,380821
57918,3808211242,1,102,TR,38,380821
57919,3808211300,1,102,TR,38,380821
57920,3808211520,1,102,TR,38,380821
57921,3808211560,1,102,TR,38,380821
57922,3808211680,1,102,TR,38,380821
57923,3808212040,1,102,TR,38,380821
57924,3808211940,1,102,TR,38,380821
57925,3808211980,1,102,TR,38,380821
57926,3808212000,1,102,TR,38,380821
57927,3808212120,1,102,TR,38,380821
57928,3808212584,1,102,TR,38,380821
57929,3808302612,1,102,TR,38,380830
57930,3808302670,1,102,TR,38,380830
57931,3810023091,1,102,TG,38,381002
57932,3810702980,1,102,TR,38,381070
57933,3810703030,1,102,TR,38,381070
57934,3810703260,1,102,TRH,38,381070
57935,3810703406,1,102,TR,38,381070
57936,3603230440,1,103,TR,36,360323
57937,3810703808,1,102,TR,38,381070
57938,3810703826,1,102,TR,38,381070
57939,4646951140,1,103,TR,46,464695
57940,3806671140,1,102,TR,38,380667
57941,3807201608,1,102,TR,38,380720
57942,3807201648,1,102,TR,38,380720
57943,3807201652,1,102,TR,38,380720
57944,3807201682,1,102,TR,38,380720
57945,3807205102,1,102,TR,38,380720
57946,3807206586,1,102,TR,38,380720
57947,3807300825,1,102,TR,38,380730
57948,3807301120,1,102,TR,38,380730
57949,3807303760,1,102,TR,38,380730
57950,3807303800,1,102,TR,38,380730
57951,3807303970,1,102,TR,38,380730
57952,3807304372,1,102,TR,38,380730
57953,3807304442,1,102,TR,38,380730
57954,3807304482,1,102,TR,38,380730
57955,3807305785,1,102,TR,38,380730
57956,3807305916,1,102,TR,38,380730
57957,3807305932,1,102,TR,38,380730
57958,3807500570,1,102,TR,38,380750
57959,3807500580,1,102,TR,38,380750
57960,3807500600,1,102,TR,38,380750
57961,3807500822,1,102,TR,38,380750
57962,3807500826,1,102,TR,38,380750
57963,3807500830,1,102,TR,38,380750
57964,3807500834,1,102,TR,38,380750
57965,3807500836,1,102,TR,38,380750
57966,3807500846,1,102,TR,38,380750
57967,3807500880,1,102,TR,38,380750
57968,3807500940,1,102,TR,38,380750
57969,3804091820,1,102,TR,38,380409
57970,3804091860,1,102,TR,38,380409
57971,3804092140,1,102,TR,38,380409
57972,3804092320,1,102,TR,38,380409
57973,3804092640,1,102,TR,38,380409
57974,3804092740,1,102,TR,38,380409
57975,3804092800,1,102,TR,38,380409
57976,3804092820,1,102,TR,38,380409
57977,3804093402,1,102,TG,38,380409
57978,3804098328,1,102,TR,38,380409
57979,3804098400,1,102,TR,38,380409
57980,3804098812,1,102,TR,38,380409
57981,3804260500,1,102,TR,38,380426
57982,3804261120,1,102,TR,38,380426
57983,3804261300,1,102,TR,38,380426
57984,3804261352,1,102,TR,38,380426
57985,3804261500,1,102,TR,38,380426
57986,3804261795,1,102,TR,38,380426
57987,3804261850,1,102,TR,38,380426
57988,3804262560,1,102,TR,38,380426
57989,3804262720,1,102,TR,38,380426
57990,3804263060,1,102,TR,38,380426
57991,3804261540,1,102,TR,38,380426
57992,3804263080,1,102,TR,38,380426
57993,3804263808,1,102,TR,38,380426
57994,3804263812,1,102,TR,38,380426
57995,3804263830,1,102,TR,38,380426
57996,3804265320,1,102,TR,38,380426
57997,3804265334,1,102,TR,38,380426
57998,3804320360,1,102,TR,38,380432
57999,3804323480,1,102,TR,38,380432
58000,3804325640,1,102,TR,38,380432
58001,3604341779,1,103,TR,36,360434
58002,8615320180,3,303,TR,86,861532
58003,8648430200,3,303,TR,86,864843
58004,4805691012,1,101,TR,48,480569
58005,3804325980,1,102,TR,38,380432
58006,3804326160,1,102,TR,38,380432
58007,3805641065,1,102,TR,38,380564
58008,3805641810,1,102,TR,38,380564
58009,3805642820,1,102,TR,38,380564
58010,3805680100,1,102,TR,38,380568
58011,8630140520,3,303,TR,86,863014
58012,3805680140,1,102,TR,38,380568
58013,3805861900,1,102,TR,38,380586
58014,3805862370,1,102,TR,38,380586
58015,3805862740,1,102,TR,38,380586
58016,3805862912,1,102,TR,38,380586
58017,3805864500,1,102,TR,38,380586
58018,3806002640,1,102,TR,38,380600
58019,3806003020,1,102,TG,38,380600
58020,3806003380,1,102,TR,38,380600
58021,3806004080,1,102,TR,38,380600
58022,3806080320,1,102,TR,38,380608
58023,3806100420,1,102,TR,38,380610
58024,3806220748,1,102,TR,38,380622
58025,3806220840,1,102,TR,38,380622
58026,8801410440,1,107,TG,88,880141
58027,3806220920,1,102,TR,38,380622
58028,3806260440,1,102,TR,38,380626
58029,3806260720,1,102,TR,38,380626
58030,3806260920,1,102,TR,38,380626
58031,3806320150,1,102,TR,38,380632
58032,3806361310,1,102,TR,38,380636
58033,3806361330,1,102,TR,38,380636
58034,3806362000,1,102,TR,38,380636
58035,3806390660,1,102,TR,38,380639
58036,3806362100,1,102,TR,38,380636
58037,3806380200,1,102,TR,38,380638
58038,3806390120,1,102,TR,38,380639
58039,3806400080,1,102,TR,38,380640
58040,3806400480,1,102,TR,38,380640
58041,3806480280,1,102,TG,38,380648
58042,3806521560,1,102,TG,38,380652
58043,2203022280,1,110,TR,22,220302
58044,2203140100,1,110,TG,22,220314
58045,2203140282,1,110,TG,22,220314
58046,2205225030,1,110,TR,22,220522
58047,2205261600,1,110,TR,22,220526
58048,2205305740,1,110,TR,22,220530
58049,2205314130,1,110,TR,22,220531
58050,2205316700,1,110,TG,22,220531
58051,2205332900,1,110,TR,22,220533
58052,2205348860,1,110,TG,22,220534
58053,2205360164,1,110,TG,22,220536
58054,2205407106,1,110,TG,22,220540
58055,2205820620,1,110,TR,22,220582
58056,2205890760,1,110,TR,22,220589
58057,3801080240,1,102,TR,38,380108
58058,3801080260,1,102,TR,38,380108
58059,3801100172,1,102,TR,38,380110
58060,3801100241,1,102,TR,38,380110
58061,3801100243,1,102,TR,38,380110
58062,3200621315,1,113,TR,32,320062
58063,3801100249,1,102,TR,38,380110
58064,3801100390,1,102,TR,38,380110
58065,3801100477,1,102,TR,38,380110
58066,3801100958,1,102,TR,38,380110
58067,3801100980,1,102,TR,38,380110
58068,3801100986,1,102,TR,38,380110
58069,3801100990,1,102,TR,38,380110
58070,3801100996,1,102,TR,38,380110
58071,3801101000,1,102,TR,38,380110
58072,3801101044,1,102,TR,38,380110
58073,3801101072,1,102,TR,38,380110
58074,3801101402,1,102,TR,38,380110
58075,3801101472,1,102,TR,38,380110
58076,3802340440,1,102,TR,38,380234
58077,3802340540,1,102,TR,38,380234
58078,3802520340,1,102,TR,38,380252
58079,3803040565,1,102,TR,38,380304
58080,3803040880,1,102,TR,38,380304
58081,3803041045,1,102,TR,38,380304
58082,3803041055,1,102,TR,38,380304
58083,3803332450,1,102,TR,38,380333
58084,3803332460,1,102,TR,38,380333
58085,3803343018,1,102,TG,38,380334
58086,3803349000,1,102,TR,38,380334
58087,3803349616,1,102,TR,38,380334
58088,3803349706,1,102,TR,38,380334
58089,3803349712,1,102,TR,38,380334
58090,3804083716,1,102,TR,38,380408
58091,3804091760,1,102,TR,38,380409
58092,3804091800,1,102,TR,38,380409
58093,3817341942,1,102,TR,38,381734
58094,3817341944,1,102,TR,38,381734
58095,1805250180,1,108,TR,18,180525
58096,3821200800,1,102,TR,38,382120
58097,8649502250,3,303,TR,86,864950
58098,6833001836,1,103,TR,68,683300
58099,8624920260,3,303,TR,86,862492
58100,3604341082,1,103,TG,36,360434
58101,6000150270,1,111,TR,60,600015
58102,8625520040,3,303,TR,86,862552
58103,8625700140,3,303,TR,86,862570
58104,4810780040,1,101,TR,48,481078
58105,4654280120,1,103,TR,46,465428
58106,6002180920,1,111,TR,60,600218
58107,6405511080,1,113,TR,64,640551
58108,3005680140,4,407,TR,30,300568
58109,1801020670,1,108,TR,18,180102
58110,1604800520,1,101,TR,16,160480
58111,2205316922,1,110,TR,22,220531
58112,4503350220,1,118,TR,45,450335
58113,1604000980,1,101,TG,16,160400
58114,4653580246,1,103,TR,46,465358
58115,6820900645,1,103,TG,68,682090
58116,4000951838,1,101,TR,40,400095
58117,2405247870,1,106,TR,24,240524
58118,4202860460,1,101,TR,42,420286
58119,4653580247,1,103,TR,46,465358
58120,1007260760,1,101,TR,10,100726
58121,4653580245,1,103,TG,46,465358
58122,0400900940,1,101,TR,04,040090
58123,7001641000,1,103,TR,70,700164
58124,6600360060,1,103,TR,66,660036
58125,2205927774,1,110,TR,22,220592
58126,2205928000,1,110,TR,22,220592
58127,2205280100,1,110,TG,22,220528
58128,2203250120,1,110,TR,22,220325
58129,6203440110,4,408,TG,62,620344
58130,6600122380,1,103,TR,66,660012
58131,2406940720,1,106,TG,24,240694
58132,3600502134,1,103,TG,36,360050
58133,3604226220,1,103,TG,36,360422
58134,3605800060,1,103,TG,36,360580
58135,5605930750,1,101,TG,56,560593
58136,5606100465,1,101,TG,56,560610
58137,5608302220,1,101,TG,56,560830
58138,6600501225,1,103,TIN,66,660050
58139,8627641195,3,303,TG,86,862764
58140,2405560130,1,106,TR,24,240556
58141,3605240480,1,103,TR,36,360524
58142,5401700500,1,103,TR,54,540170
58143,8616780320,3,303,TR,86,861678
58144,2800100065,4,401,TR,28,280010
58145,8211604679,4,404,TR,82,821160
58146,8211604681,4,404,TR,82,821160
58147,3611004040,1,103,TR,36,361100
58148,5400460022,1,103,TR,54,540046
58149,5400460034,1,103,TR,54,540046
58150,2806680640,4,401,TR,28,280668
58151,7804821580,1,114,TR,78,780482
58152,1801450720,1,108,TR,18,180145
58153,8012490040,1,109,TR,80,801249
58154,0100202320,1,101,TG,01,010020
58155,4404161100,1,101,TR,44,440416
58156,1003301620,1,101,TR,10,100330
58157,1003301900,1,101,TR,10,100330
58158,8017181702,1,109,TR,80,801718
58159,8017184940,1,109,TR,80,801718
58160,1804361340,1,108,TR,18,180436
58161,6600402940,1,103,TR,66,660040
58162,3604040510,1,103,TG,36,360404
58163,4404182040,1,101,TR,44,440418
58164,4404380828,1,101,TR,44,440438
58165,6600360120,1,103,TR,66,660036
58166,3603131260,1,103,TR,36,360313
58167,1003300136,1,101,TR,10,100330
58168,1004300110,1,101,TR,10,100430
58169,8801421300,1,107,TR,88,880142
58170,7410501690,1,115,TR,74,741050
58171,4802160140,1,101,TR,48,480216
58172,3604071320,1,103,TR,36,360407
58173,2405201860,1,106,TR,24,240520
58174,5401621580,1,103,TG,54,540162
58175,2811075260,4,401,TR,28,281107
58176,8418301020,4,403,TR,84,841830
58177,2802404514,4,401,TR,28,280240
